,ID,Username,Date,Original,Tweet,Hashtags,RT,SA
0,1462375486567292937,akuratco,2021-11-21 11:01:00+00:00,"Berikut lima aturan mendekorasi ruang keluarga. Untuk menghindari kesalahan, berikut empat aturan mendekorasi ruang keluarga yang dilansir dari laman Roohome.

https://t.co/Xx1dubYSDn",atur dekorasi ruang keluarga hindar salah atur dekorasi ruang keluarga lansir laman roohome,,0,Normal
0,1462375485539696641,LMNasrun2,2021-11-21 11:01:00+00:00,"@susipudjiastuti Jgn Çari Kambing Kurap..!
Pastilah Kesalahan Kalian..",ari kambing kurap salah,,0,Normal
0,1462375307537616898,bajiimayat,2021-11-21 11:00:17+00:00,"Selain minta maaf ke orang lain, jangan lupa minta maaf juga ke diri sendiri, yang suka ngelakuin kesalahan sendiri.",maaf orang lupa maaf suka laku salah,,0,"Abusive, HS_Group"
0,1462375243960537088,caafirs,2021-11-21 11:00:02+00:00,"JUAL NETFLIX ANTI HOLD GARANSI

SHR 45K/bln
PRV 190K/bln 
MINAT?DM/WA

spotify viu youtube prime disney hotstar wetv iflix grammarly apple music hbo go iqiyi vidio mola tv murah kesalahan chenle jeon mandalika jihoon chan dita janet hollywood hoshi akane tupperware gummy Oh my D",jual netflix anti hold garansi shr prv minat direct message wa spotify viu youtube prime disney hotstar wetv iflix grammarly apple musik hbo go iqiyi video mola televisi murah salah chenle jeon mandalika jihoon chan dita janet hollywood hoshi akane tupperware gummy oh my,,0,Normal
0,1462375227942334466,dndrdemh,2021-11-21 10:59:58+00:00,"alangkah baiknya bibir yg terbiasa playing victim,sekali-kali di ajari ngucap maaf 😗
#Innalillahi #kesalahan #dita #IndonesiaMaster2021 #Arcane #ONEPIECE1000 #OleStay #YOONPASSAGESOLOCONCERT #shalwar #GMMTVSafeHouseSS2D6 #taekook #fenerinmacivar",alangkah bibir main korban kali ajar ngucap maaf,innalillahi kesalahan dita indonesiamaster2021 arcane onepiece1000 olestay yoonpassagesoloconcert shalwar gmmtvsafehousess2d6 taekook fenerinmacivar ,0,Normal
0,1462375180966064138,adityair19,2021-11-21 10:59:47+00:00,@Tc_20419 Kesalahan terbesar dia gabisa ambil hati para pemain sih asli,salah ambil hati main sih asli,,0,Normal
0,1462375115182665736,Aanks_Ngiuz,2021-11-21 10:59:31+00:00,"Selalu ada kesalahan setiap harinya, dan selalu ada kebenaran setiap harinya.",salah,,0,Abusive
0,1462375029644034051,Mardikaningsih7,2021-11-21 10:59:11+00:00,"Ini bukan akhir tapi ini awal rasa rindu yang tak kan pernah bisa terobati🥲
#kesalahan https://t.co/VMBvoYS5Mr",rindu obat,kesalahan ,0,Normal
0,1462375003333140480,unreadable_side,2021-11-21 10:59:05+00:00,"📌 Pre-Order Diamond ML Slow

- KESALAHAN ID SERVER = HANGUS
- ESTIMASI MASUK TGL 29 NOV, PALING LAMA TGL 6 DES https://t.co/yjSbTnoB3u",pra order diamond ml slow salah id server hangus estimasi masuk tanggal november tanggal desember,,0,Normal
0,1462374990410838016,IchsanZamzami,2021-11-21 10:59:01+00:00,"""KASIH ITU MENUTUPI BANYAK KESALAHAN....KASIHILAH MUSUHMU...Bagaimana engkau dapat mengasihi Tuhan yang tidak kelihatan bila manusia yang terlihat saja tidak dapat kau kasihi""",,,0,"HS, HS_Individu, HS_Other, HS_Weak, Abusive"
0,1462374958127280128,spyapinkjej,2021-11-21 10:58:54+00:00,"Hidup bkn ttg berapa banyak kesalahan yg km buat, tp berapa banyak pelajaran yg km pelajari darinya.",hidup salah km ajar km ajar,,0,"Abusive, HS_Individu, HS_Other, HS_Weak"
0,1462374918189096961,Conanners,2021-11-21 10:58:44+00:00,"""Sebuah kesalahan kecil dapat membuat perbedaan besar.""-Shinichi Kudo",,,0,"Abusive, HS_Individu, HS_Other, HS"
0,1462374860098007040,alifgusti25,2021-11-21 10:58:30+00:00,"Maaf bukan hanya sebuah kata, namun merupakan bentuk janji untuk tidak mengulangi kesalahan yang sama",maaf buah rupa bentuk janji ulang salah,,0,Normal
0,1462374813343760389,aksaapraditya,2021-11-21 10:58:19+00:00,@lofsieejaehyun_ ngapain lo minta maaf? itu bukan kesalahan yg besar sampe lo minta maaf kyk gitu,maaf salah maaf kayak,,0,"HS, HS_Group, HS_Religion, HS_Moderate"
0,1462374794079313922,giomariaa,2021-11-21 10:58:15+00:00,"@ZOO_FESS kok km bisa bilang dia bangga? perasaan dia ketik disitu ""kesalahan terbesar ku"" deh 😔",km bilang bangga asa ketik situ,,0,"Abusive, HS_Weak"
0,1462374664768868356,Emilika3690,2021-11-21 10:57:44+00:00,"@susipudjiastuti Loh baru sadar toh pak , itu mah kesalahan anda dengan pemerintah jangan ngajak ngajakin dong , ogah banget",sadar salah perintah ajak ajak ogah banget,,0,"HS, HS_Group, HS_Other"
0,1462374597349687299,Sang_Penipuloh,2021-11-21 10:57:28+00:00,"@OposisiCerdas Pingin Ngakak, kesalahan kita.  Kesalahan kita yg disengaja gitu maksudnya ?",tertawa salah salah sengaja maksud,,0,Normal
0,1462374557113741312,dwp_____,2021-11-21 10:57:18+00:00,"Karena tidak sepenuhnya salah Ole, mungkin ketika penerapan strategi bisa saja salah Ole. Tapi ketika pemain melakukan kesalahan individual yang merugikan tim tentu salah si pemain",sepenuh salah ole terap strategi salah ole main laku salah individual rugi tim salah sih main,,0,Normal
0,1462374473890295809,omgyekemon,2021-11-21 10:56:58+00:00,Sadly kalau pegi kedai makan dekat area tempat cyclist selalu breakfast memang majoriti orang amik order pun tak pakai mask. Tp itu tidak menjadikan Starbucks ni terkecuali dari kesalahan bagi mek ni masuk tanpa mask ya! Aku gi amik tisu kat kaunter pun pakai mask balik yerr https://t.co/h8ePGI6gqn,sadly pergi kedai makan area cyclist breakfast majoriti orang amik order pakai mask starbucks nih kecuali salah mek nih masuk mask ya amik tisu kat kaunter pakai mask yerr,,0,Normal
0,1462374432278671361,mfathin10,2021-11-21 10:56:48+00:00,"Kayak yang orang2 di luar sana bilang, ole ini orang baik, tapi sayangnya bukan manajer yang bagus :( selalu nutupin kejelekan nya pemain dan ngelimpahin semua kesalahan ke dirinya, terimakasih buat segalanya, kamu bakal selalu jadi legenda buat klub ini. #ThankYouOle https://t.co/q05Mr3qldK",kayak bilang ole orang sayang manajer bagus tutup jelek nya main ngelimpahin salah terima kasih legenda klub,thankyouole ,0,Abusive
0,1462374342541537281,pujangga_uu,2021-11-21 10:56:27+00:00,"https://t.co/fhLKdAB3Sf

Luhut menjelaskan, alasan banyak TKA yang bekerja di bidang tambang dan smelter karena beberapa perusahaan sulit menemukan SDM Indonesia yang kompeten.

Begitukah Pak @msaid_didu  @RamliRizal ?",,,0,"HS, HS_Group, HS_Other, Abusive"
0,1462374216473329664,RatnasiregarS,2021-11-21 10:55:57+00:00,@FKadrun Kesalahan loe yg membebaskan masuk n kerja di negeri ini,salah bebas masuk kerja negeri,,0,"HS, HS_Individu, HS_Other, Abusive"
0,1462374043575734272,dellokkim,2021-11-21 10:55:16+00:00,"Guys, hati2 waktu musim hujan gini ya, pastikan hunian kamu sudah siap menjaga kalian dari hujan biar nggak ada kesalahan di antara kita dan juga nggak mirip banjir di Mandalika ya guys #OleStay #weloveyouchan #IndonesiaMaster2021 #insiders https://t.co/g6Giqri5uu",guys musim hujan ya huni jaga hujan biar salah banjir mandalika ya guys,olestay weloveyouchan indonesiamaster2021 insiders ,0,Normal
0,1462373976265707527,dalcoi_store,2021-11-21 10:55:00+00:00,"JUAL NETFLIX MURAH

SHARING
45K/bulan

PRIVATE
195k/bln

Minat WA DM

youtube premium spotify disney hotstar viu apple music go wetv grammarly hbo iflix amazon sewa zoom max mola tv prime video vsco scribd vidio hulu Minions kesalahan jihoon mandalika akane squid Tupperware gummy https://t.co/XMBfnwWKw2",jual netflix murah sharing private minat wa direct message youtube premium spotify disney hotstar viu apple musik go wetv grammarly hbo iflix amazon sewa zoom max mola televisi prime video vsco scribd video hulu minion salah jihoon mandalika akane squid tupperware gummy,,0,Normal
0,1462373951058092033,SPY_APinkEunji,2021-11-21 10:54:54+00:00,"Jangan pernah takut membuat kesalahan, karena selain itu, tidak ada cara lain untuk belajar bagaimana untuk jadi dewasa.",takut salah ajar dewasa,,0,Abusive
0,1462373947148668932,qwertyouipsn,2021-11-21 10:54:53+00:00,"@dumdumdum_17 Nah ini nih penyakitnya IC, komunikasinya kurang bgt. Jadi ketika ada kesalahan kaya gini jawabnya pada beda2",nih sakit ic komunikasi banget salah kayak,,0,"HS, HS_Group, HS_Other, HS_Strong"
0,1462373738259746819,Adendarrel,2021-11-21 10:54:03+00:00,Jadikan objeck kesalahan berasal dari diri sendiri. Maka intelegensi naluri akan mengatur intuisi lahir untuk bertindak melalui pikiran positif.,objeck salah intelegensi naluri atur intuisi lahir beindak pikir positif,,0,Normal
0,1462373611537252353,thepoulter,2021-11-21 10:53:33+00:00,dita tupperware kesalahan anna atta dita https://t.co/gYyr9Kjf41,dita tupperware salah anna atta dita,,1,Normal
0,1462373446873010191,ditzxby,2021-11-21 10:52:53+00:00,"@susipudjiastuti Kesalahan kita, kenapa sdm kurang, kenapa banyak nyalahin orang, kenapa ga bisa upgrade diri sendiri jadi lebih baik, kenapa ga bisa jadi ahli di negri sendiri. Begitu ya bu😂",salah sumber daya manusia salah orang tingkat ahli negeri ya bu,,0,Normal
0,1462373396126179330,coddamonash,2021-11-21 10:52:41+00:00,@Nicho_Silalahi @susipudjiastuti Ooo kesalahan si kita,oo salah sih,,0,Normal
0,1462373303998373893,SantiAmel2,2021-11-21 10:52:19+00:00,Maafkan diri sendiri. Jangan menyesali kesalahan. Maaf itu mengobati hati dan mendamaikan diri.,maaf sali salah maaf obat hati damai,,0,HS
0,1462373244774666246,muhairi12,2021-11-21 10:52:05+00:00,@susipudjiastuti Kesalahan itu ada yg disengaja dan ada yg tidak disengaja. Menurut Ibu ini kesalahan yg mana? 😁,salah sengaja sengaja salah,,0,Abusive
0,1462373160221700100,coddamonash,2021-11-21 10:51:45+00:00,"@susipudjiastuti Kesalahan kita, keuntungan saya 😀",salah untung,,0,Abusive
0,1462373131595567105,13angkitArdians,2021-11-21 10:51:38+00:00,"@____Ai_na___H5h Karakter cengeng emang gitu, ga mau disalahkan apalagi mengakui kesalahan 👎",karakter cengeng salah salah,,0,Abusive
0,1462373087798644738,seepiciway,2021-11-21 10:51:28+00:00,Gue ga masalah mau kalian unfollow akun ini atau bub gapapa. Cuma gue bingung apakah kita ga sejalan lagi atau apa? Soalnya gue si ga ngerasa bersalah sama moots kalaupun gue salah di tegur aja gapapa biar tau letak kesalahan gue. Mohon maaf gue type orang yg jelas pengen tau,gue unfollow akun bub gue bingung jalan gue sih salah moots gue salah tegur biar tau letak salah gue mohon maaf gue tipe orang tau,,0,"HS, HS_Individu"
0,1462373052335812617,ignatiuswisnu01,2021-11-21 10:51:19+00:00,"Salah satu kesalahan terbesar dalam hidup ini:

Ninggalin Tupperware emak di laci meja sekolah:)",salah salah hidup tinggal tupperware emak laci meja sekolah,,2,Abusive
0,1462373032035434496,dzulfaharudin,2021-11-21 10:51:15+00:00,"Motosikal akan dibawa masuk ke Puspakom, jika ada kesalahan jenayah yang terlibat akan dipanggil oleh D4. https://t.co/z4GNMWgRSn",motosikal bawa masuk puspakom salah jenayah libat panggil,,0,Normal
0,1462373000087433217,itsmycityx,2021-11-21 10:51:07+00:00,"@bertanyarl Ohh iya kata"" Guru mtk paling ngena, waktu itu kan mtk nah aku nulis 'jumlah' itu ""jumplah"" Kan pas itu gatau kesalahan ku di mana, dikatain anj *goblok tah jumlah itu gapake p, ngapain di kasih p* yaaa gitu aku nangis cuma diem doang",oh iya,,0,"HS, HS_Group, HS_Moderate, Abusive"
0,1462372992181100545,ros_id_ah,2021-11-21 10:51:05+00:00,"Sirkuit mandalika banjir itu karena efek banjir dari jaman nabi nuh jadi bukan kesalahan era sekarang
Ingat....
Rezim ini tidak mau disalahkan",sirkuit mandalika banjir efek banjir jaman nabi nuh salah era rezim salah,,0,Normal
0,1462372883842273284,BirdsNeeds,2021-11-21 10:50:39+00:00,"@alifabee kayak serigala aja lu, cari mangsa siap-siap menerkam, cari-cari kesalahan bu susi buat bahan bully.",kayak serigala cari mangsa terkam cari cari salah bu sus bahan bully,,0,Normal
0,1462372849906491395,sakporre,2021-11-21 10:50:31+00:00,"Syukuri apapun yang kamu miliki saat ini, dan mulailah untuk memperbaiki setiap kesalahan yang pernah dibuat di masa lalu untuk menjadi lebih baik di masa depan.”",syukur milik salah,,0,Abusive
0,1462372793849311237,KalduAyam6,2021-11-21 10:50:18+00:00,"""Kalian bisa bersembunyi dari kesalahan kalian, tapi tidak dari penyesalan kalian. Dan mungkin kalian dapat bermain dengan drama kalian tetapi tidak dengan karma kalian."" Irma iwed https://t.co/XTwVJbWLgG",,,0,Normal
0,1462372684822564866,tianyrxz,2021-11-21 10:49:52+00:00,"@risalatulumami @shenjkt Mau nyuruh dia buat ngajak temen sefandomnya tpi ini kesalahan dia, gimna ya klo dia sendirian kan jatohnya kita kayk ngeroyok, ini juga klo dia nya berani wkwk",suruh ajak teman sefandomnya salah ya jatuh kayak keroyok nya berani wkwk,,0,"Abusive, HS_Group, HS_Other"
0,1462372646310580226,ahmad_Jusuf033,2021-11-21 10:49:43+00:00,Maafkan diri sendiri. Jangan menyesali kesalahan. Maaf itu mengobati hati dan mendamaikan diri.,maaf sali salah maaf obat hati damai,,0,HS
0,1462372591155306497,seren_id,2021-11-21 10:49:29+00:00,"HARGA DIAMOND ML SLOW

490 = 82.000
735 = 123.000
980 = 164.000
1225 = 205.000
1470 = 245.500
1715 = 286.500
1960 = 327.500
2205 = 368.500
2450 = 409.500
2695 = 450.500

KESALAHAN ID SERVER = HANGUS

PERKIRAAN MASUK TGL 29 NOV, PALING LAMA TGL 6 DES",harga diamond ml slow salah id server hangus masuk tanggal november tanggal desember,,0,"HS, HS_Other, Abusive"
0,1462372547430088713,Muslimnatura1,2021-11-21 10:49:19+00:00,"@susipudjiastuti Anda sebagai bagian dari rejim itu seharusnya ikut bertanggung jawab bukan malah ikut²an menuduhkan kesalahan ditangan rakyat. Mbok ya mikir dong bu. Rakyat dirugikan, protes diabaikan eh bukannya tobat malah nuduh lagi. Insyaflah bu, jangan jadi gong system dan pemerintah dzolim",rejim beanggung an tuduh salah tang rakyat mbok ya pikir bu rakyat rugi protes abai eh tobat tuduh insyaflah bu gong sistem perintah zalim,,0,Normal
0,1462372416496095234,Pandi82608468,2021-11-21 10:48:48+00:00,@susipudjiastuti Kesalahan kau Luhut Panjaitan!,salah luhut panjaitan,,0,Normal
0,1462372381650219014,leader_kang,2021-11-21 10:48:40+00:00,“Ketika Kang Seung Yoon melakukuan kesalahan di stage dan aku +,kang seung yoon melakukuan salah stage,,0,Abusive
0,1462372229732130818,ahmadtomt,2021-11-21 10:48:03+00:00,"Kesalahanmu tok wae pak, nek kesalahan kon menanggung bersama
Nek prestasi diakui pribadi 🤣 https://t.co/OuRG486bE7",salah tok nek salah kon tanggung nek prestasi pribadi,,0,Normal
0,1462372081425809408,AmirulZickery,2021-11-21 10:47:28+00:00,"Tak faham / buat2 xfaham? Penyokong akar umbi PH tak pernah persoalkan dedikasi @anwaribrahim. Yang kami bising sgt sbb strategi bodoh yang membelakangkan PRINSIP PH sendiri.

Ni bkn kesalahan @anwaribrahim saja ye, ni kesalahan kolektif @MSabu_Official @KhalidSamad juga. https://t.co/v9mcHCZAKd",paham xfaham sokong akar umbi ph dedikasi bising strategi bodoh prinsip ph nih salah iya nih salah kolektif,,1,Normal
0,1462372041118547968,menfesssyg,2021-11-21 10:47:18+00:00,"Syg! 
Pengen sekali kali marah sama pacar tp ga bisa, pasti dia ngambek, pasti dia ngerasa paling bener.

Padahal dia jg sering ngelakuin kesalahan.",sayang kali marah pacar ambek laku salah,,0,"Abusive, HS_Individu, HS_Physical"
0,1462372025259814914,tirtahiooo,2021-11-21 10:47:15+00:00,"@PorosHalangID kesalahan ole cuma 2, membeli harry maguire dan menjadikannya kapten tim, itu intinya.",salah ole beli harry maguire kapten tim inti,,0,"HS, HS_Individu, HS_Other"
0,1462371992628310018,TamnaCity_RP,2021-11-21 10:47:07+00:00,"... (terkecuali untuk penulis yang sudah meminta izin keterlambatan dalam mengisi formulir).

O2. Silakan cek kembali data yang tertera pada pengumuman (terutama FC). Jika terjadi kesalahan pengejaan, informasi, dll., mohon segera menghubungi base lewat DM.
⠀⠀⠀",kecuali tulis izin lambat isi formulir sila cek data teera utama fc salah eja informasi mohon hubung base direct message,,0,Normal
0,1462371947371642882,jmelive,2021-11-21 10:46:56+00:00,"@Amina94837354 @kompascom Seharus nya tidak ada masalah (90% errors) kalau kerja nya teliti dan professional , kalau masalah ada berarti tidak professional , semoga bisa belajar dari kesalahan",nya errors kerja nya teliti profesional berai profesional moga ajar salah,,0,"HS, HS_Group, HS_Weak, Abusive"
0,1462371914467315713,awtthaphan,2021-11-21 10:46:48+00:00,"semua orang punya kesalahan, jangan terlalu larut",orang salah larut,,0,Normal
0,1462371889909682179,Planetlapse,2021-11-21 10:46:42+00:00,"Pertarungan Anime

Luffy vs Arlong full fight
https://t.co/me04FXNRTl

#minions #ONEPIECE1000 #kesalahan #mandalika #anime",pearungan anime luffy lawan arlong full fight,minions onepiece1000 kesalahan mandalika anime ,0,Normal
0,1462371875825197058,peachnable_,2021-11-21 10:46:39+00:00,"@tokkiidoy aamiin, semoga kedepannya kk bisa jadi orang yang lebih baik lagi dan gak ngulangin kesalahan yang sama. jangan menyesal atas apa yg udah terjadi yaa, semua manusia pasti pernah melakukan kesalahan, cukup jadikan semua itu sbg pembelajaran buat kedepannya🤗 semangat terus kak🥰❤️",amin moga kakak orang ulang salah sesal ya manusia laku salah ajar semangat kak,,0,"Abusive, HS_Individu, HS_Other, HS_Weak"
0,1462371854979506180,superchallenge_,2021-11-21 10:46:34+00:00,"Ini bisa jadi titik awal evaluasi yang dilakukan tim lo setelah pertandingan. Jadi, lo bisa lihat di mana kesalahan kalian dan bagaimana memperbaikinya.",titik evaluasi laku tim peandingan lihat salah,,0,"HS, HS_Individu, HS_Other, Abusive"
0,1462371824843427850,RPcloth,2021-11-21 10:46:27+00:00,"@hkvittinghus @Thelauge Sejak adanya teknologi ini, saya sudah tidak percaya...dan berfikir betapa itu adalah visual yang dapat dibuat secara manual oleh manusia. Jadi sangat mungkin untuk terjadi kesalahan dan ""dibuat-buat"".

#gantieagleeyedenganzoomreply",teknologi percaya pikir betapa visual manual manusia salah,gantieagleeyedenganzoomreply ,0,Normal
0,1462371730345713668,kepridigital,2021-11-21 10:46:04+00:00,"Kesalahan kita ????
Elo kaleeee https://t.co/1bHyUALfwp",salah kalee,,0,Normal
0,1462371671113752577,bucamat03,2021-11-21 10:45:50+00:00,"Kita bisa melihat teman yang tulus, disaat kita terpuruk dan kita berbuat kesalahan😌",lihat teman tulus puruk salah,,0,"Abusive, HS_Individu"
0,1462371643573997571,fynfactory,2021-11-21 10:45:44+00:00,"@schfess Karena gw pengin jadi pribadi yang lebih baik lagi. Gw ga mau nuntut apapun, tapi gw rasa ilmu yang masuk ke dalam otak gw akan memberikan dampak baik bagi hidup gw ke depannya. Supaya gw juga bisa lebih berani dalam ambil sebuah keputusan nanti, belajar dari sebuah kesalahan.",gue pribadi gue tuntut gue ilmu masuk otak gue dampak hidup gue gue berani ambil buah putus ajar buah salah,,1,"HS, HS_Individu, HS_Other, HS_Weak"
0,1462371623882072064,TTamaa33,2021-11-21 10:45:39+00:00,"Alasan knp waktu tak bisa diulang kembali adl krn jika bisa, tdk ada lagi kesalahan, yg bisa dijadikan pelajaran.",alas ulang salah ajar,,0,Abusive
0,1462371554114023427,ShuichiAkai_,2021-11-21 10:45:22+00:00,"""Ini adalah kisah tragis yg disebabkan kesalahan cinta kasih orang tua"" Mitsuhiko",,,0,"Abusive, HS_Individu, HS_Other, HS_Weak"
0,1462371469984366593,rm4ns4h,2021-11-21 10:45:02+00:00,"Saya ingin mengusulkan kepada petinggi negeri agar membuat tim intelijen yg mampu menyusup ke suatu kelompok yg melanggar undang2.

Lalu tim itu mampu mengubah kelompok tersbt menjd lebih patuh pd undang2. Bukan memprovakasi atau mengintai2 kesalahan.

(Kita ini saudara sebangsa)",usul petinggi negeri tim intelijen susup kelompok langgar tim ubah kelompok tersbt patuh memprovakasi salah saudara bangsa,,0,Normal
0,1462371459934785539,caafirs,2021-11-21 10:45:00+00:00,"JUAL NETFLIX ANTI HOLD GARANSI

SHR 45K/bln
PRV 190K/bln 
MINAT?DM/WA

spotify viu youtube prime disney hotstar wetv iflix grammarly apple music hbo go iqiyi vidio mola tv murah kesalahan chenle jeon mandalika jihoon chan dita janet hollywood hoshi akane tupperware gummy Oh my C https://t.co/Uz1U6auSNl",jual netflix anti hold garansi shr prv minat direct message wa spotify viu youtube prime disney hotstar wetv iflix grammarly apple musik hbo go iqiyi video mola televisi murah salah chenle jeon mandalika jihoon chan dita janet hollywood hoshi akane tupperware gummy oh my c,,0,Normal
0,1462371438501847042,npn96,2021-11-21 10:44:55+00:00,"@BNI Tidak bisa aktivasi, di akhir login yang masukin mpin dan pin transfer. Sudah saya input sesuai instruksi tapi malah ada pesan kesalahan dan coba lagi besok",aktivasi login masuk mpin pin transfer input sesuai instruksi pesan salah coba besok,,0,Normal
0,1462371381501317124,badut_kunkun,2021-11-21 10:44:41+00:00,"@KompasTV Bukan kesalahan ""kita"", tapi ""kamu, kamu dan kamu""...yg makan gaji dari rakyat tapi tdk mampu mensejahterakan rakyat...😕",salah,,0,Normal
