,ID,Username,Date,Tweet,Hashtags,RT,SA,Float
0,1.2264122150470902e+18,dwiharyanto26,Sun Feb 09 07:47:12 +0000 2020,qw pilih terbukti kerjanya,Jokowi2Periode; jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9877055287361145
0,1.22641219570296e+18,merahputih_id_,Sun Feb 09 07:47:07 +0000 2020,terkadang menjauh menghargai betapa berharganya kedekatan itu,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9740074276924133
0,1.226412112961925e+18,SilviiaSandras1,Sun Feb 09 07:46:48 +0000 2020,perjalanan hidup indah berbagi menikmatinya sendiri,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9947932362556458
0,1.2264047270693642e+18,dwiharyanto26,Sun Feb 09 07:17:27 +0000 2020,alhamdulillah diputuskan cawapres jokowi partai nasdem mendukung penuh jokowi kh ma ruf amin menang,JokowiPresidenku; NasDemPartaiku; NasDemAntiMahar; PolitikTanpaMahar; jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.09917937219142914
0,1.2264046931332915e+18,merahputih_id_,Sun Feb 09 07:17:18 +0000 2020,seberat apapun engkau alami biarkan orang membuatmu mendapatkannya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9720364212989807
0,1.22640463995793e+18,SilviiaSandras1,Sun Feb 09 07:17:06 +0000 2020,berbagi mengurangi menambahi kehidupan insani,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.988796591758728
0,1.2263970901267784e+18,merahputih_id_,Sun Feb 09 06:47:06 +0000 2020,seberat apapun dihadapi rapuh,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9880359768867493
0,1.226397019708674e+18,SilviiaSandras1,Sun Feb 09 06:46:49 +0000 2020,bahagia sederhana berbagi bebaskan hati benci mudahkan memaafkan,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9087480902671814
0,1.2263895738543596e+18,merahputih_id_,Sun Feb 09 06:17:14 +0000 2020,muncul targetkan muncul keberanian menyelesaikannya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.953835666179657
0,1.2263895130285302e+18,SilviiaSandras1,Sun Feb 09 06:16:59 +0000 2020,hidup resah gelisah cari semut merah cobalah berbagi saja,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9927487969398499
0,1.226382009863295e+18,dwiharyanto26,Sun Feb 09 05:47:10 +0000 2020,pasangan ideal umara ulama mewakili identitas dinamika kebhinekaan,2019JokowiMaruf; Jokowi2Periode; 2019JokowiMaruf; jokowi2periode; 2019tetapjokowi; ,0.0,Netral,0.652411937713623
0,1.2263819909888983e+18,merahputih_id_,Sun Feb 09 05:47:06 +0000 2020,pertimbangkanlah membahayakan dirimu,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.8279296159744263
0,1.2263819203568476e+18,SilviiaSandras1,Sun Feb 09 05:46:49 +0000 2020,hidup singkat dinikmati sendiri berbagi engkau lega bahagia,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9800124764442444
0,1.2263745082834944e+18,merahputih_id_,Sun Feb 09 05:17:22 +0000 2020,teruslah optimis berpikir positif hidupmu,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9542854428291321
0,1.2263744608542638e+18,SilviiaSandras1,Sun Feb 09 05:17:11 +0000 2020,berbagi mendapat berbagilah pula,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9654684662818909
0,1.226366892631216e+18,merahputih_id_,Sun Feb 09 04:47:06 +0000 2020,pedang membwamu keberuntungan engkau lalai membunuhmu,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9885982275009155
0,1.2263668207995044e+18,SilviiaSandras1,Sun Feb 09 04:46:49 +0000 2020,uang mengembangkan aset miliki sarana berbagi kasih,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9746900200843811
0,1.22635937465165e+18,merahputih_id_,Sun Feb 09 04:17:14 +0000 2020,berharga menyia nyiakannya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9728026986122131
0,1.226359305684734e+18,SilviiaSandras1,Sun Feb 09 04:16:57 +0000 2020,berbagi kesedihan membuatnya berkurang berbagi kebahagian membuatnya berlipat ganda,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9948427081108093
0,1.226351791891075e+18,merahputih_id_,Sun Feb 09 03:47:06 +0000 2020,terluka sikap orang lain berdoalah allah berbuat dilakukannya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9683111310005188
0,1.2263517197364634e+18,SilviiaSandras1,Sun Feb 09 03:46:49 +0000 2020,allah maha kaya takut berbagi membutuhkan,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9939432740211487
0,1.226344288918704e+18,merahputih_id_,Sun Feb 09 03:17:17 +0000 2020,lupa sahabat miliki susah sesungguhnya disitulah kesetiaan teruji,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9860403537750244
0,1.2263442376140595e+18,SilviiaSandras1,Sun Feb 09 03:17:05 +0000 2020,berbagi kesuksesan sombong memacu menginspirasi orang lain,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9867051243782043
0,1.2263366919268884e+18,merahputih_id_,Sun Feb 09 02:47:06 +0000 2020,memandang rupanya ketulusan hati parasnya,jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.005452963523566723
0,1.226336636788564e+18,SilviiaSandras1,Sun Feb 09 02:46:53 +0000 2020,orang berbagi mengerti orang memberi,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.973617434501648
0,1.2263292081602806e+18,merahputih_id_,Sun Feb 09 02:17:21 +0000 2020,sikap bentuk pengalaman hidup,jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.17387984693050385
0,1.2263291978046054e+18,SilviiaSandras1,Sun Feb 09 02:17:19 +0000 2020,hubungan dibangun balas budi berbagi memahami menomor duakan sendiri,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9938994646072388
0,1.2263215940305388e+18,merahputih_id_,Sun Feb 09 01:47:06 +0000 2020,keberuntunga akn mengambil peluang kesempatan persiapan matang,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9778728485107422
0,1.226321519040557e+18,SilviiaSandras1,Sun Feb 09 01:46:48 +0000 2020,berharga memiliki keluarga berbagi kebahagiaan kesusahan sungkan,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9896799921989441
0,1.2263140838859735e+18,merahputih_id_,Sun Feb 09 01:17:16 +0000 2020,berharga menunggu melangkah,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.99174565076828
0,1.226314026386219e+18,SilviiaSandras1,Sun Feb 09 01:17:02 +0000 2020,sukses melulu harta tahta menebar cinta bahagia berbagi ilmu membantu sesama,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9833636283874512
0,1.2263064953833677e+18,merahputih_id_,Sun Feb 09 00:47:06 +0000 2020,keputusan berpedoman pengalaman hidup pengalaman hidup diperoleh keputusan salah,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9696440696716309
0,1.2263064192232325e+18,SilviiaSandras1,Sun Feb 09 00:46:48 +0000 2020,hidup berhitung menghitung lupa tuk berbagi,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9951724410057068
0,1.2262989721735496e+18,merahputih_id_,Sun Feb 09 00:17:13 +0000 2020,kesuksesan jauh bayak sia sia,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9963396787643433
0,1.226298905001775e+18,SilviiaSandras1,Sun Feb 09 00:16:57 +0000 2020,berbagi kebahagiaan orang lain damailah hidup kita,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9959192872047424
0,1.2262913927348265e+18,merahputih_id_,Sat Feb 08 23:47:06 +0000 2020,kenyataan hidup anda gambaran pikiran jiwa,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9076383709907532
0,1.2262913156980613e+18,SilviiaSandras1,Sat Feb 08 23:46:47 +0000 2020,rahasia kebahagiaan berbagi,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9842063188552856
0,1.226283930124374e+18,merahputih_id_,Sat Feb 08 23:17:26 +0000 2020,langkah sukses kali cepat keberanian mengambil keputusan,jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.2975592315196991
0,1.2262838831271404e+18,SilviiaSandras1,Sat Feb 08 23:17:15 +0000 2020,kebahagiaan habis membaginya ketahuilah kebahagiaan bertambah bersedia berbagi,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9677799344062805
0,1.226276287846613e+18,merahputih_id_,Sat Feb 08 22:47:04 +0000 2020,menanggung masalah tanda allah sayang allah percaya menghadapinya sia siakan kepercayaan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.988198459148407
0,1.2262762107091067e+18,SilviiaSandras1,Sat Feb 08 22:46:46 +0000 2020,kesuksesan kebahagiaan berbagi orang orang orang sayangi,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.99760901927948
0,1.2262687811665224e+18,dwiharyanto26,Sat Feb 08 22:17:15 +0000 2020,jokowi orang baik kiasan cerdik ular tulus merpati politik jokowi ular hatinya tulus rakyat indonesia singkirkan egomu dukung,Jokowi2Periode; jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.729536771774292
0,1.2262687594819953e+18,merahputih_id_,Sat Feb 08 22:17:09 +0000 2020,mengorbankan harapkan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9378228783607483
0,1.2262687072251412e+18,SilviiaSandras1,Sat Feb 08 22:16:57 +0000 2020,carilah kebahagiaan ketenangan berbagi harta fikiran tenaga berbagi maaf hatimu,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9934399724006653
0,1.2262611938802934e+18,merahputih_id_,Sat Feb 08 21:47:06 +0000 2020,orang tersesat orang mengikuti arus keramaian,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9744404554367065
0,1.2262611201234616e+18,SilviiaSandras1,Sat Feb 08 21:46:48 +0000 2020,berbagi kebaikan dimiliki termudah disayangi manusia tuhan,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.8634510040283203
0,1.226253697174274e+18,dwiharyanto26,Sat Feb 08 21:17:18 +0000 2020,presiden rakyat jokowi seandainya sobat pembangunan berkelanjutan mari dukung jokowi,Jokowi2Periode; JokowiMarufAmin2019; jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9674869179725647
0,1.2262536734680228e+18,merahputih_id_,Sat Feb 08 21:17:13 +0000 2020,kerja keras orang tua anak anaknya pribadi,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.8973731398582458
0,1.2262536090686833e+18,SilviiaSandras1,Sat Feb 08 21:16:57 +0000 2020,sesungguhnya terindah dalm hidup berbagi positif kebaikan kebahagiaan orang,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9925289154052734
0,1.2262460911772836e+18,merahputih_id_,Sat Feb 08 20:47:05 +0000 2020,ketakutan dikerdilkan ketakutan musuh impian diwujudkan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.933912992477417
0,1.2262460149289943e+18,SilviiaSandras1,Sat Feb 08 20:46:47 +0000 2020,bahagia sederhana tersenyum berbagi duka terindah,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9958513975143433
0,1.2262385711005286e+18,merahputih_id_,Sat Feb 08 20:17:12 +0000 2020,berkelana menemui lakukan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.728265643119812
0,1.2262385081230787e+18,SilviiaSandras1,Sat Feb 08 20:16:57 +0000 2020,berbagi rezeki tulus berbakti orang tua berbuat sesama mengubah duka bahagia menambah usia,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9847643971443176
0,1.226230992743981e+18,merahputih_id_,Sat Feb 08 19:47:05 +0000 2020,juara percaya sendiri orang mempercayainya,jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.19863897562026978
0,1.2262309206900285e+18,SilviiaSandras1,Sat Feb 08 19:46:48 +0000 2020,berbagi orang bentuk terbaik mensyukuri dapatkan,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9863173961639404
0,1.2262234768238674e+18,merahputih_id_,Sat Feb 08 19:17:13 +0000 2020,teman temanmu gambaran depanmu,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9068576097488403
0,1.226223419680686e+18,SilviiaSandras1,Sat Feb 08 19:17:00 +0000 2020,berbagi kekurangan berbagi disaat kekurangan,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9970805048942566
0,1.22621589173128e+18,merahputih_id_,Sat Feb 08 18:47:05 +0000 2020,harapan semestinya sejalan yah sejalan usaha mewujudkannya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9401272535324097
0,1.2262158160660234e+18,SilviiaSandras1,Sat Feb 08 18:46:47 +0000 2020,keutamaan berbagi dicintai berbagi membutuhkan,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9946065545082092
0,1.2262083603635118e+18,merahputih_id_,Sat Feb 08 18:17:09 +0000 2020,tekuni salah bidang orang hebat berhasil,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9845302104949951
0,1.2262082903102464e+18,SilviiaSandras1,Sat Feb 08 18:16:52 +0000 2020,nilai artinya ketulusan memberi tuluslah berbagi,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9060680270195007
0,1.2262007911631299e+18,merahputih_id_,Sat Feb 08 17:47:04 +0000 2020,langkah jalan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9680566787719727
0,1.2262007166093476e+18,SilviiaSandras1,Sat Feb 08 17:46:47 +0000 2020,hidup ini berbagi jiwa damai berbagi tulus pamrih perasaan suka cita,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9618129134178162
0,1.226193283501609e+18,merahputih_id_,Sat Feb 08 17:17:15 +0000 2020,tahu kerjakan gagal,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.8101256489753723
0,1.2261932216817623e+18,SilviiaSandras1,Sat Feb 08 17:17:00 +0000 2020,berbagi kebahagiaan menambah tabungan kebahagiaan menakjubkan,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9772828221321106
0,1.2261856913121894e+18,merahputih_id_,Sat Feb 08 16:47:04 +0000 2020,bersyukur olah meemiliki,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9697024822235107
0,1.2261856209024655e+18,SilviiaSandras1,Sat Feb 08 16:46:48 +0000 2020,hidup cerita kebahagiaanmu sendiri berbagi kebahagiaanmu orang orang cintai,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9889617562294006
0,1.2261781624610365e+18,merahputih_id_,Sat Feb 08 16:17:09 +0000 2020,seringkali menyepelekan kecil sanalah lahir,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.7433265447616577
0,1.2261780922106511e+18,SilviiaSandras1,Sat Feb 08 16:16:53 +0000 2020,hidup menyakiti berbagi kesesama,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9927926063537598
0,1.2261705952906732e+18,merahputih_id_,Sat Feb 08 15:47:05 +0000 2020,terbaik engkau memiliki mimpi semangat mewujudkannya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9778881072998047
0,1.2261705211773501e+18,SilviiaSandras1,Sat Feb 08 15:46:48 +0000 2020,uang jaminan kepuasan hidup bersyukur berbagi menyayangi kunci kepuasan hidup,Jokowi2Periode; 2019TetapJokowi; iwartaid; ,0.0,Positif,0.9919707775115967
0,1.2261630738760335e+18,merahputih_id_,Sat Feb 08 15:17:12 +0000 2020,gagal putus asa,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9582224488258362
0,1.2261630153067274e+18,SilviiaSandras1,Sat Feb 08 15:16:58 +0000 2020,mari berinovasi berkreasi,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9963685274124146
0,1.2261554997180047e+18,merahputih_id_,Sat Feb 08 14:47:06 +0000 2020,lehermu terpotong ulah lidahmu,jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.02423396334052086
0,1.2261554292662477e+18,SilviiaSandras1,Sat Feb 08 14:46:49 +0000 2020,bersilaturahmi memperpanjang usia kita marilah menjaga tali silaturahmi manusia,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9886941313743591
0,1.2261480045805814e+18,merahputih_id_,Sat Feb 08 14:17:19 +0000 2020,samudera luas mengotorinya,jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.07951630651950836
0,1.226147948771152e+18,SilviiaSandras1,Sat Feb 08 14:17:06 +0000 2020,ayo bersedekah,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9642933011054993
0,1.2261403999299215e+18,merahputih_id_,Sat Feb 08 13:47:06 +0000 2020,hidup sekali lakukanlah terbaik usaha maksimal bahagia orang,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9924885034561157
0,1.2261403367721452e+18,SilviiaSandras1,Sat Feb 08 13:46:51 +0000 2020,ayo perhatikan kehalalan makanan uang dapatkan,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9885845184326172
0,1.2261329249252434e+18,dwiharyanto26,Sat Feb 08 13:17:24 +0000 2020,allah tuhan maha baik mempertemukanku salah bidadarinya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9970974922180176
0,1.2261328950240748e+18,merahputih_id_,Sat Feb 08 13:17:17 +0000 2020,orang bertindak berpikir orang gagal,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9635193943977356
0,1.2261328801301012e+18,SilviiaSandras1,Sat Feb 08 13:17:13 +0000 2020,ayo buang air menggenang jentik nyamuk bersarang,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9363560676574707
0,1.2261253184165274e+18,dwiharyanto26,Sat Feb 08 12:47:10 +0000 2020,mencintaimu dunia mencintaimu surgenya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.7703065276145935
0,1.2261252994079334e+18,merahputih_id_,Sat Feb 08 12:47:06 +0000 2020,senyum muncul senyum tanda kebahagiaan bentuk syukur rahmat tuhan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.8345478773117065
0,1.226125220538241e+18,SilviiaSandras1,Sat Feb 08 12:46:47 +0000 2020,belajar mengenal umur ayo belajar,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9123495817184448
0,1.2261178069884805e+18,dwiharyanto26,Sat Feb 08 12:17:20 +0000 2020,sempurna berusaha menyempurnakan kekuranganmu surganya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9895929098129272
0,1.2261177794864579e+18,merahputih_id_,Sat Feb 08 12:17:13 +0000 2020,memiliki keyakinan mewujudkan mimpimu,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9842879772186279
0,1.2261177141308498e+18,SilviiaSandras1,Sat Feb 08 12:16:57 +0000 2020,marilah berterima kasih guru guru berjasa kesuksesan ini,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.958500862121582
0,1.2261102628868424e+18,dwiharyanto26,Sat Feb 08 11:47:21 +0000 2020,mencintaimu allah takkan dipisahkan denganmu kecuali allah memisahkan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.99403977394104
0,1.2261102233387622e+18,merahputih_id_,Sat Feb 08 11:47:11 +0000 2020,bersedih nasib menimpamu bersabar bangkitlah,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9768114686012268
0,1.2261101256156774e+18,SilviiaSandras1,Sat Feb 08 11:46:48 +0000 2020,marilah introspeksi perbuat,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9747439026832581
0,1.226102760749224e+18,dwiharyanto26,Sat Feb 08 11:17:32 +0000 2020,cinta anugerah terindah allah hambanya anugerah terindah allah kepadaku,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9922540187835693
0,1.2261027260077384e+18,merahputih_id_,Sat Feb 08 11:17:24 +0000 2020,keikhlasan terucap olah apapun,jokowi2periode; 2019tetapjokowi; ,0.0,Netral,0.46460893750190735
0,1.2261026823995965e+18,SilviiaSandras1,Sat Feb 08 11:17:14 +0000 2020,manusia ayo kuatkan tali silaturahmi kita,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9695450067520142
0,1.2260951192809472e+18,dwiharyanto26,Sat Feb 08 10:47:10 +0000 2020,doa doa kulantunkan sepertiga malamnya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9530414342880249
0,1.2260951005449912e+18,merahputih_id_,Sat Feb 08 10:47:06 +0000 2020,keras engkau mengalahkan orang orang berbakat,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9896422028541565
0,1.2260950238731182e+18,SilviiaSandras1,Sat Feb 08 10:46:48 +0000 2020,mari budayakan senyum sesama,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9717053771018982
0,1.226087609622917e+18,dwiharyanto26,Sat Feb 08 10:17:20 +0000 2020,mencintaimu allah semoga penuntun surganya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9894081354141235
0,1.22608758082483e+18,merahputih_id_,Sat Feb 08 10:17:13 +0000 2020,muncul hati lapang menerima,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9843001961708069
0,1.2260875157543895e+18,SilviiaSandras1,Sat Feb 08 10:16:58 +0000 2020,mari daur ulang sampah dimanfaatkan,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Negatif,0.6900309920310974
0,1.22608002182076e+18,dwiharyanto26,Sat Feb 08 09:47:11 +0000 2020,allah tuhanmu engkau lupakan denganku,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9939290285110474
0,1.2260800035755336e+18,merahputih_id_,Sat Feb 08 09:47:06 +0000 2020,jauhilah orang berfikir negative muncul solusi,jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.07111696898937225
0,1.2260799278054769e+18,SilviiaSandras1,Sat Feb 08 09:46:48 +0000 2020,anak aset depan ayo ajari karakter kuat pengetahuan bermanfaat,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9949536919593811
0,1.2260725271070474e+18,dwiharyanto26,Sat Feb 08 09:17:24 +0000 2020,bingung perkara pasti rizki jodoh dapatkan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9927144646644592
0,1.2260724977427374e+18,merahputih_id_,Sat Feb 08 09:17:17 +0000 2020,sang lelaki memiliki apapun hidupnya disitulah letak kesetiaan wanita uji,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.7789862751960754
0,1.2260724417991066e+18,SilviiaSandras1,Sat Feb 08 09:17:04 +0000 2020,ayo berpikir jernih percaya berita hoax,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.8246607780456543
0,1.2260650713415967e+18,dwiharyanto26,Sat Feb 08 08:47:46 +0000 2020,orang mengusahakan usahanya usaha lakukan takdirmu takkan kemana,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9726459980010986
0,1.2260650689550705e+18,SilviiaSandras1,Sat Feb 08 08:47:46 +0000 2020,memiliki tubuh sehat marilah menjaga gaya hidup pola makan,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9881812334060669
0,1.2260650512928154e+18,merahputih_id_,Sat Feb 08 08:47:42 +0000 2020,sikap kita balasan orang,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.7177143692970276
0,1.2260574342102671e+18,dwiharyanto26,Sat Feb 08 08:17:26 +0000 2020,rezeki allah takdirkan untukmu dirimu janji allah,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9873269200325012
0,1.2260574046362583e+18,merahputih_id_,Sat Feb 08 08:17:18 +0000 2020,orang baik berbuat,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9899539947509766
0,1.2260573435755725e+18,SilviiaSandras1,Sat Feb 08 08:17:04 +0000 2020,hidup kekal marilah bekal akhirat kelak,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9757522940635681
0,1.2260498235239997e+18,dwiharyanto26,Sat Feb 08 07:47:11 +0000 2020,terpuruk sulit allah menyertakan kemudahan kesulitan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9920830726623535
0,1.2260498039534592e+18,merahputih_id_,Sat Feb 08 07:47:06 +0000 2020,bosan orang berbuat baiklah,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9750970602035522
0,1.2260497260568207e+18,SilviiaSandras1,Sat Feb 08 07:46:48 +0000 2020,ayo lari pagi lapangan,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9607913494110107
0,1.226042338566234e+18,dwiharyanto26,Sat Feb 08 07:17:26 +0000 2020,rumah dalamnya membaca al quran rumah bercahaya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9620368480682373
0,1.2260423056367862e+18,merahputih_id_,Sat Feb 08 07:17:19 +0000 2020,memandang salah sisi pandanganmu tersempitkan,jokowi2periode; 2019tetapjokowi; ,0.0,Negatif,0.14132612943649292
0,1.2260422488794358e+18,SilviiaSandras1,Sat Feb 08 07:17:05 +0000 2020,mari budayakan menabung berhemat suka boros,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9835991859436035
0,1.2260347247301059e+18,dwiharyanto26,Sat Feb 08 06:47:11 +0000 2020,berbuatlah tetanggamu sunnah,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.7800321578979492
0,1.2260347054698045e+18,merahputih_id_,Sat Feb 08 06:47:07 +0000 2020,sombong kesombongan kebodohan,jokowi2periode; 2019tetapjokowi; ,0.0,Netral,0.5115734934806824
0,1.2260346267930665e+18,SilviiaSandras1,Sat Feb 08 06:46:48 +0000 2020,mari sukseskan program keluarga berencana gagasan pemerintah pertumbuhan pendudukan termonitor,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9864861965179443
0,1.2260272135201341e+18,dwiharyanto26,Sat Feb 08 06:17:20 +0000 2020,hati hati orang pendiam engkau melukai diam membalas sepertiga malam adukan dirimu allah engkau lakukan,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9619362950325012
0,1.2260271857245225e+18,merahputih_id_,Sat Feb 08 06:17:14 +0000 2020,dirimu miskin kekuragan harta berhenti belajar menuntut ilmu kelak harta mu,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.9883390665054321
0,1.22602712180335e+18,SilviiaSandras1,Sat Feb 08 06:16:58 +0000 2020,mari kumpulkan dana membantu korban bencana banjir longsor,2019TetapJokowi; Jokowi2Periode; iwartaid; ,0.0,Positif,0.9972587823867798
0,1.2260196249798492e+18,dwiharyanto26,Sat Feb 08 05:47:11 +0000 2020,menangislah sepertiga malammu adukan keluh kesah harimu nya,jokowi2periode; 2019tetapjokowi; ,0.0,Positif,0.8688054084777832
